,regionID,regionName,constellationID,constellationName,solarSystemID,solarSystemName
5107,10000066,Perrigen Falls,20000745,NT1-5Q,30005089,TDP-T3
5108,10000066,Perrigen Falls,20000745,NT1-5Q,30005090,H-HGGJ
5109,10000066,Perrigen Falls,20000745,NT1-5Q,30005091,OJT-J3
5110,10000066,Perrigen Falls,20000745,NT1-5Q,30005092,A9-F18
5111,10000066,Perrigen Falls,20000745,NT1-5Q,30005093,DE-IHK
5112,10000066,Perrigen Falls,20000746,O5PO-O,30005094,AY9X-Q
5113,10000066,Perrigen Falls,20000746,O5PO-O,30005095,XU7-CH
5114,10000066,Perrigen Falls,20000746,O5PO-O,30005096,2V-ZHM
5115,10000066,Perrigen Falls,20000746,O5PO-O,30005097,V-3K7C
5116,10000066,Perrigen Falls,20000746,O5PO-O,30005098,AK-L0Z
5117,10000066,Perrigen Falls,20000746,O5PO-O,30005099,R-AG7W
5118,10000066,Perrigen Falls,20000747,B-MQ0Y,30005100,E-WMT7
5119,10000066,Perrigen Falls,20000747,B-MQ0Y,30005101,FLK-LJ
5120,10000066,Perrigen Falls,20000747,B-MQ0Y,30005102,0FG-KS
5121,10000066,Perrigen Falls,20000747,B-MQ0Y,30005103,F-5WYK
5122,10000066,Perrigen Falls,20000747,B-MQ0Y,30005104,EF-QZK
5123,10000066,Perrigen Falls,20000747,B-MQ0Y,30005105,RZ3O-K
5124,10000066,Perrigen Falls,20000748,9BGY-6,30005106,LW-YEW
5125,10000066,Perrigen Falls,20000748,9BGY-6,30005107,HB-KSF
5126,10000066,Perrigen Falls,20000748,9BGY-6,30005108,EH2I-P
5127,10000066,Perrigen Falls,20000748,9BGY-6,30005109,OP7-BP
5128,10000066,Perrigen Falls,20000748,9BGY-6,30005110,5ZU-VG
5129,10000066,Perrigen Falls,20000748,9BGY-6,30005111,6-1T6Z
5130,10000066,Perrigen Falls,20000748,9BGY-6,30005112,R-AYGT
5131,10000066,Perrigen Falls,20000748,9BGY-6,30005113,G-GRSZ
5132,10000066,Perrigen Falls,20000748,9BGY-6,30005114,6-8QLA
5133,10000066,Perrigen Falls,20000748,9BGY-6,30005115,5T-A3D
5134,10000066,Perrigen Falls,20000749,X7-FTR,30005116,H-FOYG
5135,10000066,Perrigen Falls,20000749,X7-FTR,30005117,1A8-6G
5136,10000066,Perrigen Falls,20000749,X7-FTR,30005118,PE-SAM
5137,10000066,Perrigen Falls,20000749,X7-FTR,30005119,RY-2FX
5138,10000066,Perrigen Falls,20000749,X7-FTR,30005120,K-3PQW
5139,10000066,Perrigen Falls,20000749,X7-FTR,30005121,4-M1TY
5140,10000066,Perrigen Falls,20000749,X7-FTR,30005122,C6CG-W
5141,10000066,Perrigen Falls,20000750,4LEZ-6,30005123,H-29TM
5142,10000066,Perrigen Falls,20000750,4LEZ-6,30005124,KOI8-Z
5143,10000066,Perrigen Falls,20000750,4LEZ-6,30005125,D-QJR9
5144,10000066,Perrigen Falls,20000750,4LEZ-6,30005126,U4-V3J
5145,10000066,Perrigen Falls,20000750,4LEZ-6,30005127,B9N2-2
5146,10000066,Perrigen Falls,20000750,4LEZ-6,30005128,6Q4-X6
5147,10000066,Perrigen Falls,20000751,VT-LHB,30005129,BEG-RL
5148,10000066,Perrigen Falls,20000751,VT-LHB,30005130,972C-1
5149,10000066,Perrigen Falls,20000751,VT-LHB,30005131,U-W436
5150,10000066,Perrigen Falls,20000751,VT-LHB,30005132,Z-ENUD
5151,10000066,Perrigen Falls,20000751,VT-LHB,30005133,MJ-5F9
5152,10000066,Perrigen Falls,20000751,VT-LHB,30005134,M5NO-B
5153,10000066,Perrigen Falls,20000751,VT-LHB,30005135,JZ-UQC
5154,10000066,Perrigen Falls,20000751,VT-LHB,30005136,JPEZ-R
5155,10000066,Perrigen Falls,20000751,VT-LHB,30005137,9WVY-F
5156,10000066,Perrigen Falls,20000751,VT-LHB,30005138,7M4-4C
5157,10000066,Perrigen Falls,20000752,BXT7-V,30005139,2-YO2K
5158,10000066,Perrigen Falls,20000752,BXT7-V,30005140,M-SG47
5159,10000066,Perrigen Falls,20000752,BXT7-V,30005141,SR-10Z
5160,10000066,Perrigen Falls,20000752,BXT7-V,30005142,W-KXEX
5161,10000066,Perrigen Falls,20000752,BXT7-V,30005143,TAL1-3
5162,10000066,Perrigen Falls,20000752,BXT7-V,30005144,QHY-RU
5163,10000066,Perrigen Falls,20000753,L7-RDZ,30005145,7AH-SF
5164,10000066,Perrigen Falls,20000753,L7-RDZ,30005146,7MMJ-3
5165,10000066,Perrigen Falls,20000753,L7-RDZ,30005147,PVF-N9
5166,10000066,Perrigen Falls,20000753,L7-RDZ,30005148,9-EXU9
5167,10000066,Perrigen Falls,20000753,L7-RDZ,30005149,4-1ECP
5168,10000066,Perrigen Falls,20000753,L7-RDZ,30005150,UYOC-1
5169,10000066,Perrigen Falls,20000753,L7-RDZ,30005151,5-U12M
5170,10000066,Perrigen Falls,20000754,TY0-Q2,30005152,5V-Q1R
5171,10000066,Perrigen Falls,20000754,TY0-Q2,30005153,M4-KX5
5172,10000066,Perrigen Falls,20000754,TY0-Q2,30005154,4F9Y-3
5173,10000066,Perrigen Falls,20000754,TY0-Q2,30005155,MS-RXH
5174,10000066,Perrigen Falls,20000754,TY0-Q2,30005156,U-3FKL
5175,10000066,Perrigen Falls,20000754,TY0-Q2,30005157,0XN-SK
5176,10000066,Perrigen Falls,20000755,WXB-RY,30005158,J9A-BH
5177,10000066,Perrigen Falls,20000755,WXB-RY,30005159,4F6-VZ
5178,10000066,Perrigen Falls,20000755,WXB-RY,30005160,B-7LYC
5179,10000066,Perrigen Falls,20000755,WXB-RY,30005161,JM0A-4
5180,10000066,Perrigen Falls,20000755,WXB-RY,30005162,PT-2KR
5181,10000066,Perrigen Falls,20000755,WXB-RY,30005163,L-POLO
5182,10000066,Perrigen Falls,20000755,WXB-RY,30005164,8B-A4E
5183,10000066,Perrigen Falls,20000755,WXB-RY,30005165,49V-E4
5184,10000066,Perrigen Falls,20000755,WXB-RY,30005166,3LL-O0
5185,10000066,Perrigen Falls,20000755,WXB-RY,30005167,A1F-22
5186,10000066,Perrigen Falls,20000756,Q0-4FU,30005168,9-ZA4Z
5187,10000066,Perrigen Falls,20000756,Q0-4FU,30005169,IU-E9T
5188,10000066,Perrigen Falls,20000756,Q0-4FU,30005170,NGM-OK
5189,10000066,Perrigen Falls,20000756,Q0-4FU,30005171,O-QKSM
5190,10000066,Perrigen Falls,20000756,Q0-4FU,30005172,QKQ3-L
5191,10000066,Perrigen Falls,20000756,Q0-4FU,30005173,VWES-Y
5192,10000066,Perrigen Falls,20000757,LWMW-6,30005174,SY-OLX
5193,10000066,Perrigen Falls,20000757,LWMW-6,30005175,XY-ZCI
5194,10000066,Perrigen Falls,20000757,LWMW-6,30005176,7JRA-G
5195,10000066,Perrigen Falls,20000757,LWMW-6,30005177,W-CSFY
5196,10000066,Perrigen Falls,20000757,LWMW-6,30005178,PFV-ZH
5197,10000066,Perrigen Falls,20000757,LWMW-6,30005179,L5Y4-M
5198,10000066,Perrigen Falls,20000758,S0X-O4,30005180,9IZ-HU
5199,10000066,Perrigen Falls,20000758,S0X-O4,30005181,OBV-YC
5200,10000066,Perrigen Falls,20000758,S0X-O4,30005182,2AUL-X
5201,10000066,Perrigen Falls,20000758,S0X-O4,30005183,F-HQWV
5202,10000066,Perrigen Falls,20000758,S0X-O4,30005184,F-A3TR
5203,10000066,Perrigen Falls,20000758,S0X-O4,30005185,PA-ALN
5204,10000066,Perrigen Falls,20000759,TPB-KG,30005186,01B-88
5205,10000066,Perrigen Falls,20000759,TPB-KG,30005187,F18-AY
5206,10000066,Perrigen Falls,20000759,TPB-KG,30005188,RZ8A-P
5207,10000066,Perrigen Falls,20000759,TPB-KG,30005189,MTO2-2
5208,10000066,Perrigen Falls,20000759,TPB-KG,30005190,C3I-D5
5209,10000066,Perrigen Falls,20000759,TPB-KG,30005191,0-U2M4
5210,10000067,Genesis,20000760,Nazdirer,30005192,Shera
5211,10000067,Genesis,20000760,Nazdirer,30005193,Lor
5212,10000067,Genesis,20000760,Nazdirer,30005194,Cleyd
5213,10000067,Genesis,20000760,Nazdirer,30005195,Vecamia
5214,10000067,Genesis,20000760,Nazdirer,30005196,Ahbazon
5215,10000067,Genesis,20000760,Nazdirer,30005197,Atreen
5216,10000067,Genesis,20000761,Sanctum,30005198,Pakhshi
5217,10000067,Genesis,20000761,Sanctum,30005199,Tar
5218,10000067,Genesis,20000761,Sanctum,30005200,Tekaima
5219,10000067,Genesis,20000761,Sanctum,30005201,Manarq
5220,10000067,Genesis,20000761,Sanctum,30005202,Emsar
5221,10000067,Genesis,20000761,Sanctum,30005203,Ourapheh
5222,10000067,Genesis,20000761,Sanctum,30005204,Yulai
5223,10000067,Genesis,20000761,Sanctum,30005205,Tarta
5224,10000067,Genesis,20000761,Sanctum,30005206,Kemerk
5225,10000067,Genesis,20000762,Ashela,30005207,Nardiarang
5226,10000067,Genesis,20000762,Ashela,30005208,Ziasad
5227,10000067,Genesis,20000762,Ashela,30005209,Sibe
5228,10000067,Genesis,20000762,Ashela,30005210,Makhwasan
5229,10000067,Genesis,20000762,Ashela,30005211,Zarer
5230,10000067,Genesis,20000762,Ashela,30005212,Toon
5231,10000067,Genesis,20000762,Ashela,30005213,Hesarid
5232,10000067,Genesis,20000763,Ekrin,30005214,Ashokon
5233,10000067,Genesis,20000763,Ekrin,30005215,Avyuh
5234,10000067,Genesis,20000763,Ekrin,30005216,Apanake
5235,10000067,Genesis,20000763,Ekrin,30005217,Sheroo
5236,10000067,Genesis,20000763,Ekrin,30005218,Sosh
5237,10000067,Genesis,20000763,Ekrin,30005219,Sigga
5238,10000067,Genesis,20000763,Ekrin,30005220,Keseya
5239,10000067,Genesis,20000764,Mih,30005221,Zoohen
5240,10000067,Genesis,20000764,Mih,30005222,Serren
5241,10000067,Genesis,20000764,Mih,30005223,Hadji
5242,10000067,Genesis,20000764,Mih,30005224,Assez
5243,10000067,Genesis,20000764,Mih,30005225,Alal
5244,10000067,Genesis,20000764,Mih,30005226,Dom-Aphis
5245,10000067,Genesis,20000764,Mih,30005227,Iderion
5246,10000067,Genesis,20000764,Mih,30005228,Chamja
5247,10000067,Genesis,20000765,Ubar,30005229,Diaderi
5248,10000067,Genesis,20000765,Ubar,30005230,Manatirid
5249,10000067,Genesis,20000765,Ubar,30005231,Pashanai
5250,10000067,Genesis,20000765,Ubar,30005232,Pamah
5251,10000067,Genesis,20000765,Ubar,30005233,Leran
5252,10000067,Genesis,20000765,Ubar,30005234,Beke
5253,10000067,Genesis,20000765,Ubar,30005235,Malma
5254,10000067,Genesis,20000766,Meli,30005236,Noranim
5255,10000067,Genesis,20000766,Meli,30005237,Chej
5256,10000067,Genesis,20000766,Meli,30005238,Menai
5257,10000067,Genesis,20000766,Meli,30005239,Aring
5258,10000067,Genesis,20000766,Meli,30005240,Gayar
5259,10000067,Genesis,20000766,Meli,30005241,Petidu
5260,10000067,Genesis,20000766,Meli,30005242,Naka
5261,10000067,Genesis,20000767,Reya,30005243,Madomi
5262,10000067,Genesis,20000767,Reya,30005244,Gergish
5263,10000067,Genesis,20000767,Reya,30005245,Tahli
5264,10000067,Genesis,20000767,Reya,30005246,Imya
5265,10000067,Genesis,20000767,Reya,30005247,Kobam
5266,10000067,Genesis,20000767,Reya,30005248,Hirizan
5267,10000067,Genesis,20000768,Charak,30005249,Anyed
5268,10000067,Genesis,20000768,Charak,30005250,Habu
5269,10000067,Genesis,20000768,Charak,30005251,Asanot
5270,10000067,Genesis,20000768,Charak,30005252,Anzalaisio
5271,10000067,Genesis,20000768,Charak,30005253,Chiga
5272,10000067,Genesis,20000768,Charak,30005254,Abhan
5273,10000067,Genesis,20000769,Makh,30005255,Saphthar
5274,10000067,Genesis,20000769,Makh,30005256,Itrin
5275,10000067,Genesis,20000769,Makh,30005257,Bantish
5276,10000067,Genesis,20000769,Makh,30005258,Korridi
5277,10000067,Genesis,20000769,Makh,30005259,Lela
5278,10000067,Genesis,20000769,Makh,30005260,Keri
5279,10000067,Genesis,20000770,Monalaz,30005261,Antem
5280,10000067,Genesis,20000770,Monalaz,30005262,Djimame
5281,10000067,Genesis,20000770,Monalaz,30005263,Mozzidit
5282,10000067,Genesis,20000770,Monalaz,30005264,Angur
5283,10000067,Genesis,20000770,Monalaz,30005265,Hangond
5284,10000067,Genesis,20000770,Monalaz,30005266,Access
5285,10000067,Genesis,20000771,Aven,30005267,Bherdasopt
5286,10000067,Genesis,20000771,Aven,30005268,Gonditsa
5287,10000067,Genesis,20000771,Aven,30005269,Simela
5288,10000067,Genesis,20000771,Aven,30005270,Shalne
5289,10000067,Genesis,20000771,Aven,30005271,Shapisin
5290,10000067,Genesis,20000771,Aven,30005272,Olin
5291,10000067,Genesis,20000771,Aven,30005273,Galnafsad
5292,10000067,Genesis,20000771,Aven,30005274,Otakod
5293,10000067,Genesis,20000772,Kihkounad,30005275,Azedi
5294,10000067,Genesis,20000772,Kihkounad,30005276,Sharza
5295,10000067,Genesis,20000772,Kihkounad,30005277,Pirna
5296,10000067,Genesis,20000772,Kihkounad,30005278,Seshi
5297,10000067,Genesis,20000772,Kihkounad,30005279,Anara
5298,10000067,Genesis,20000772,Kihkounad,30005280,Partod
5299,10000067,Genesis,20000773,EVE,30005281,Exit
5300,10000067,Genesis,20000773,EVE,30005282,Gateway
5301,10000067,Genesis,20000773,EVE,30005283,Central Point
5302,10000067,Genesis,20000773,EVE,30005284,Promised Land
5303,10000067,Genesis,20000773,EVE,30005285,Dead End
5304,10000067,Genesis,20000773,EVE,30005286,New Eden
5305,10000067,Genesis,20000773,EVE,30005287,Canard
5306,10000067,Genesis,20000774,Fabas,30005288,Girani-Fa
5307,10000067,Genesis,20000774,Fabas,30005289,Nasreri
5308,10000067,Genesis,20000774,Fabas,30005290,Heorah
5309,10000067,Genesis,20000774,Fabas,30005291,Ebasez
5310,10000067,Genesis,20000774,Fabas,30005292,Agal
5311,10000067,Genesis,20000774,Fabas,30005293,Doza
5312,10000067,Genesis,20000774,Fabas,30005294,Bania
5313,10000068,Verge Vendor,20000775,Woenckee,30005295,Murethand
5314,10000068,Verge Vendor,20000775,Woenckee,30005296,Melmaniel
5315,10000068,Verge Vendor,20000775,Woenckee,30005297,Ouelletta
5316,10000068,Verge Vendor,20000775,Woenckee,30005298,Costolle
5317,10000068,Verge Vendor,20000775,Woenckee,30005299,Muetralle
5318,10000068,Verge Vendor,20000775,Woenckee,30005300,Loes
5319,10000068,Verge Vendor,20000776,Anwyns,30005301,Tourier
5320,10000068,Verge Vendor,20000776,Anwyns,30005302,Alenia
5321,10000068,Verge Vendor,20000776,Anwyns,30005303,Merolles
5322,10000068,Verge Vendor,20000776,Anwyns,30005304,Alentene
5323,10000068,Verge Vendor,20000776,Anwyns,30005305,Cistuvaert
5324,10000068,Verge Vendor,20000776,Anwyns,30005306,Vaere
5325,10000068,Verge Vendor,20000776,Anwyns,30005307,Aidart
5326,10000068,Verge Vendor,20000776,Anwyns,30015305,Adallier
5327,10000068,Verge Vendor,20000776,Anwyns,30025305,Channace
5328,10000068,Verge Vendor,20000777,Kiartanne,30005308,Jufvitte
5329,10000068,Verge Vendor,20000777,Kiartanne,30005309,Ansalle
5330,10000068,Verge Vendor,20000777,Kiartanne,30005310,Scheenins
5331,10000068,Verge Vendor,20000777,Kiartanne,30005311,Amygnon
5332,10000068,Verge Vendor,20000777,Kiartanne,30005312,Gisleres
5333,10000068,Verge Vendor,20000777,Kiartanne,30005313,Ellmay
5334,10000068,Verge Vendor,20000777,Kiartanne,30005314,Theruesse
5335,10000068,Verge Vendor,20000778,Obray,30005315,Eletta
5336,10000068,Verge Vendor,20000778,Obray,30005316,Luse
5337,10000068,Verge Vendor,20000778,Obray,30005317,Ekuenbiron
5338,10000068,Verge Vendor,20000778,Obray,30005318,Vay
5339,10000068,Verge Vendor,20000778,Obray,30005319,Raneilles
5340,10000068,Verge Vendor,20000778,Obray,30005320,Hevrice
5341,10000068,Verge Vendor,20000778,Obray,30005321,Jovainnon
5342,10000068,Verge Vendor,20000778,Obray,30035305,Clacille
5343,10000068,Verge Vendor,20000778,Obray,30045305,Clellinon
5344,10000068,Verge Vendor,20000779,Ancbeu,30005322,Scolluzer
5345,10000068,Verge Vendor,20000779,Ancbeu,30005323,Sortet
5346,10000068,Verge Vendor,20000779,Ancbeu,30005324,Claulenne
5347,10000068,Verge Vendor,20000779,Ancbeu,30005325,Masalle
5348,10000068,Verge Vendor,20000779,Ancbeu,30005326,Annelle
5349,10000068,Verge Vendor,20000779,Ancbeu,30005327,Chesiette
5350,10000068,Verge Vendor,20000779,Ancbeu,30005328,Reblier
5351,10000068,Verge Vendor,20000780,Aideron,30005329,Amoderia
5352,10000068,Verge Vendor,20000780,Aideron,30005330,Arraron
5353,10000068,Verge Vendor,20000780,Aideron,30005331,Chantrousse
5354,10000068,Verge Vendor,20000780,Aideron,30005332,Osmomonne
5355,10000068,Verge Vendor,20000780,Aideron,30005333,Stou
5356,10000068,Verge Vendor,20000780,Aideron,30005334,Tierijev
5357,10000069,Black Rise,20000781,Urpiken,30045306,Hykanima
5358,10000069,Black Rise,20000781,Urpiken,30045307,Okagaiken
5359,10000069,Black Rise,20000781,Urpiken,30045308,Kehjari
5360,10000069,Black Rise,20000781,Urpiken,30045309,Villasen
5361,10000069,Black Rise,20000781,Urpiken,30045310,Sarenemi
5362,10000069,Black Rise,20000781,Urpiken,30045311,Ashitsu
5363,10000069,Black Rise,20000781,Urpiken,30045312,Korasen
5364,10000069,Black Rise,20000781,Urpiken,30045313,Ienakkamon
5365,10000069,Black Rise,20000782,Okakuola,30045345,Hirri
5366,10000069,Black Rise,20000782,Okakuola,30045346,Kedama
5367,10000069,Black Rise,20000782,Okakuola,30045347,Oinasiken
5368,10000069,Black Rise,20000782,Okakuola,30045348,Notoras
5369,10000069,Black Rise,20000782,Okakuola,30045349,Rakapas
5370,10000069,Black Rise,20000782,Okakuola,30045350,Teimo
5371,10000069,Black Rise,20000782,Okakuola,30045351,Iwisoda
5372,10000069,Black Rise,20000782,Okakuola,30045352,Nisuwa
5373,10000069,Black Rise,20000782,Okakuola,30045353,Pynekastoh
5374,10000069,Black Rise,20000782,Okakuola,30045354,Reitsato
5375,10000069,Black Rise,20000783,Inolari,30045314,Kinakka
5376,10000069,Black Rise,20000783,Inolari,30045315,Raihbaka
5377,10000069,Black Rise,20000783,Inolari,30045316,Innia
5378,10000069,Black Rise,20000783,Inolari,30045317,Iralaja
5379,10000069,Black Rise,20000783,Inolari,30045318,Martoh
5380,10000069,Black Rise,20000783,Inolari,30045319,Eha
5381,10000069,Black Rise,20000783,Inolari,30045320,Pavanakka
5382,10000069,Black Rise,20000784,Aokinen,30045321,Uchomida
5383,10000069,Black Rise,20000784,Aokinen,30045322,Samanuni
5384,10000069,Black Rise,20000784,Aokinen,30045323,Astoh
5385,10000069,Black Rise,20000784,Aokinen,30045324,Onnamon
5386,10000069,Black Rise,20000784,Aokinen,30045325,Rohamaa
5387,10000069,Black Rise,20000784,Aokinen,30045326,Uuhulanen
5388,10000069,Black Rise,20000784,Aokinen,30045327,Tsuruma
5389,10000069,Black Rise,20000785,Ishaga,30045338,Hikkoken
5390,10000069,Black Rise,20000785,Ishaga,30045339,Enaluri
5391,10000069,Black Rise,20000785,Ishaga,30045340,Aivonen
5392,10000069,Black Rise,20000785,Ishaga,30045341,Hallanen
5393,10000069,Black Rise,20000785,Ishaga,30045342,Akidagi
5394,10000069,Black Rise,20000785,Ishaga,30045343,Immuri
5395,10000069,Black Rise,20000785,Ishaga,30045344,Nennamaila
5396,10000069,Black Rise,20000786,Kurala,30045330,Okkamon
5397,10000069,Black Rise,20000786,Kurala,30045331,Vaaralen
5398,10000069,Black Rise,20000786,Kurala,30045332,Asakai
5399,10000069,Black Rise,20000786,Kurala,30045333,Prism
5400,10000069,Black Rise,20000786,Kurala,30045334,Mushikegi
5401,10000069,Black Rise,20000786,Kurala,30045335,Teskanen
5402,10000069,Black Rise,20000786,Kurala,30045336,Elunala
5403,10000069,Black Rise,20000786,Kurala,30045337,Ikoskio
5404,10000070,Pochven,20000787,Krai Perun,30000157,Otela
5405,10000070,Pochven,20000787,Krai Perun,30000192,Otanuomi
5406,10000070,Pochven,20000787,Krai Perun,30001372,Kino
5407,10000070,Pochven,20000787,Krai Perun,30001445,Nalvula
5408,10000070,Pochven,20000787,Krai Perun,30002079,Krirald
5409,10000070,Pochven,20000787,Krai Perun,30002737,Konola
5410,10000070,Pochven,20000787,Krai Perun,30005005,Ignebaener
5411,10000070,Pochven,20000787,Krai Perun,30010141,Sakenta
5412,10000070,Pochven,20000787,Krai Perun,30031392,Komo
5413,10000070,Pochven,20000788,Krai Svarog,30000021,Kuharah
5414,10000070,Pochven,20000788,Krai Svarog,30001413,Nani
5415,10000070,Pochven,20000788,Krai Svarog,30002225,Harva
5416,10000070,Pochven,20000788,Krai Svarog,30002411,Skarkon
5417,10000070,Pochven,20000788,Krai Svarog,30002770,Tunudan
5418,10000070,Pochven,20000788,Krai Svarog,30003495,Raravoss
5419,10000070,Pochven,20000788,Krai Svarog,30003504,Niarja
5420,10000070,Pochven,20000788,Krai Svarog,30040141,Urhinichi
5421,10000070,Pochven,20000788,Krai Svarog,30045328,Ahtila
5422,10000070,Pochven,20000789,Krai Veles,30000206,Wirashoda
5423,10000070,Pochven,20000789,Krai Veles,30001381,Arvasaras
5424,10000070,Pochven,20000789,Krai Veles,30002652,Ala
5425,10000070,Pochven,20000789,Krai Veles,30002702,Archee
5426,10000070,Pochven,20000789,Krai Veles,30002797,Kaunokka
5427,10000070,Pochven,20000789,Krai Veles,30003046,Angymonne
5428,10000070,Pochven,20000789,Krai Veles,30005029,Vale
5429,10000070,Pochven,20000789,Krai Veles,30020141,Senda
5430,10000070,Pochven,20000789,Krai Veles,30045329,Ichoriya
5431,10001000,Yasna Zakh,20010000,Duzna Kah,30100000,Zarzakh
5432,11000001,A-R00001,21000311,A-C00311,31000007,J105443
5433,11000001,A-R00001,21000311,A-C00311,31000008,J100744
5434,11000001,A-R00001,21000311,A-C00311,31000009,J225046
5435,11000001,A-R00001,21000311,A-C00311,31000010,J160837
5436,11000001,A-R00001,21000311,A-C00311,31000011,J114700
5437,11000001,A-R00001,21000311,A-C00311,31000012,J134914
5438,11000001,A-R00001,21000312,A-C00312,31000013,J102655
5439,11000001,A-R00001,21000312,A-C00312,31000014,J134312
5440,11000001,A-R00001,21000312,A-C00312,31000015,J205818
5441,11000001,A-R00001,21000312,A-C00312,31000016,J113434
5442,11000001,A-R00001,21000312,A-C00312,31000017,J105711
5443,11000001,A-R00001,21000312,A-C00312,31000018,J164218
5444,11000001,A-R00001,21000312,A-C00312,31000019,J154535
5445,11000001,A-R00001,21000312,A-C00312,31000020,J111301
5446,11000001,A-R00001,21000312,A-C00312,31000021,J135038
5447,11000001,A-R00001,21000312,A-C00312,31000022,J121358
5448,11000001,A-R00001,21000312,A-C00312,31000023,J222914
5449,11000001,A-R00001,21000312,A-C00312,31000024,J155429
5450,11000001,A-R00001,21000313,A-C00313,31000025,J204640
5451,11000001,A-R00001,21000313,A-C00313,31000026,J162604
5452,11000001,A-R00001,21000313,A-C00313,31000027,J164807
5453,11000001,A-R00001,21000313,A-C00313,31000028,J233317
5454,11000001,A-R00001,21000313,A-C00313,31000029,J155023
5455,11000001,A-R00001,21000313,A-C00313,31000030,J112628
5456,11000001,A-R00001,21000313,A-C00313,31000031,J153001
5457,11000001,A-R00001,21000313,A-C00313,31000032,J143204
5458,11000001,A-R00001,21000313,A-C00313,31000033,J101729
5459,11000001,A-R00001,21000313,A-C00313,31000034,J221203
5460,11000001,A-R00001,21000314,A-C00314,31000035,J125428
5461,11000001,A-R00001,21000314,A-C00314,31000036,J131854
5462,11000001,A-R00001,21000314,A-C00314,31000037,J160534
5463,11000001,A-R00001,21000314,A-C00314,31000038,J144855
5464,11000001,A-R00001,21000314,A-C00314,31000039,J101453
5465,11000001,A-R00001,21000314,A-C00314,31000040,J144913
5466,11000001,A-R00001,21000314,A-C00314,31000041,J144530
5467,11000001,A-R00001,21000314,A-C00314,31000042,J135411
5468,11000001,A-R00001,21000314,A-C00314,31000043,J125713
5469,11000001,A-R00001,21000314,A-C00314,31000044,J105521
5470,11000001,A-R00001,21000315,A-C00315,31000045,J224324
5471,11000001,A-R00001,21000315,A-C00315,31000046,J163203
5472,11000001,A-R00001,21000315,A-C00315,31000047,J171818
5473,11000001,A-R00001,21000315,A-C00315,31000048,J145337
5474,11000001,A-R00001,21000315,A-C00315,31000049,J150131
5475,11000001,A-R00001,21000315,A-C00315,31000050,J130842
5476,11000001,A-R00001,21000315,A-C00315,31000051,J145406
5477,11000001,A-R00001,21000315,A-C00315,31000052,J103404
5478,11000001,A-R00001,21000315,A-C00315,31000053,J112124
5479,11000001,A-R00001,21000316,A-C00316,31000054,J124926
5480,11000001,A-R00001,21000316,A-C00316,31000055,J232605
5481,11000001,A-R00001,21000316,A-C00316,31000056,J144938
5482,11000001,A-R00001,21000316,A-C00316,31000057,J233828
5483,11000001,A-R00001,21000316,A-C00316,31000058,J130714
5484,11000001,A-R00001,21000316,A-C00316,31000059,J142701
5485,11000001,A-R00001,21000316,A-C00316,31000060,J154226
5486,11000001,A-R00001,21000316,A-C00316,31000061,J125843
5487,11000001,A-R00001,21000316,A-C00316,31000062,J155459
5488,11000001,A-R00001,21000317,A-C00317,31000063,J225555
5489,11000001,A-R00001,21000317,A-C00317,31000064,J115549
5490,11000001,A-R00001,21000317,A-C00317,31000065,J140741
5491,11000001,A-R00001,21000317,A-C00317,31000066,J104140
5492,11000001,A-R00001,21000317,A-C00317,31000067,J101757
5493,11000001,A-R00001,21000317,A-C00317,31000068,J100250
5494,11000001,A-R00001,21000317,A-C00317,31000069,J113721
5495,11000001,A-R00001,21000317,A-C00317,31000070,J105039
5496,11000001,A-R00001,21000317,A-C00317,31000071,J233550
5497,11000001,A-R00001,21000318,A-C00318,31000072,J114033
5498,11000001,A-R00001,21000318,A-C00318,31000073,J105936
5499,11000001,A-R00001,21000318,A-C00318,31000074,J140121
5500,11000001,A-R00001,21000318,A-C00318,31000075,J154029
5501,11000001,A-R00001,21000318,A-C00318,31000076,J101336
5502,11000001,A-R00001,21000318,A-C00318,31000077,J160039
5503,11000001,A-R00001,21000318,A-C00318,31000078,J161257
5504,11000001,A-R00001,21000318,A-C00318,31000079,J144303
5505,11000001,A-R00001,21000318,A-C00318,31000080,J121131
5506,11000001,A-R00001,21000318,A-C00318,31000081,J113653
5507,11000001,A-R00001,21000318,A-C00318,31000082,J123454
5508,11000001,A-R00001,21000318,A-C00318,31000083,J110750
5509,11000001,A-R00001,21000319,A-C00319,31000084,J151106
5510,11000001,A-R00001,21000319,A-C00319,31000085,J100040
5511,11000001,A-R00001,21000319,A-C00319,31000086,J223733
5512,11000001,A-R00001,21000319,A-C00319,31000087,J110431
5513,11000001,A-R00001,21000319,A-C00319,31000088,J134446
5514,11000001,A-R00001,21000319,A-C00319,31000089,J143202
5515,11000001,A-R00001,21000319,A-C00319,31000090,J210436
5516,11000001,A-R00001,21000319,A-C00319,31000091,J133030
5517,11000001,A-R00001,21000319,A-C00319,31000092,J170645
5518,11000001,A-R00001,21000320,A-C00320,31000093,J103151
5519,11000001,A-R00001,21000320,A-C00320,31000094,J222206
5520,11000001,A-R00001,21000320,A-C00320,31000095,J130602
5521,11000001,A-R00001,21000320,A-C00320,31000096,J123708
5522,11000001,A-R00001,21000320,A-C00320,31000097,J123831
5523,11000001,A-R00001,21000320,A-C00320,31000098,J164927
5524,11000001,A-R00001,21000320,A-C00320,31000099,J134143
